('Lincoln Medical & Mental Health Center', [40.8183, -73.9426]): 0.0
('NYU Hospitals Center', [40.7152, -74.0038]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7514, -73.9785]): 0.0
('Bellevue Hospital Center', [40.7514, -73.9785]): 0.0
('Hospital for Special Surgery', [40.7514, -73.9785]): 297.0
('NYU Hospitals Center', [40.7514, -73.9785]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7514, -73.9785]): 0.0
('Lenox Hill Hospital', [40.7514, -73.9785]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7519, -73.9768]): 0.0
('Bellevue Hospital Center', [40.7519, -73.9768]): 0.0
('Hospital for Special Surgery', [40.7519, -73.9768]): 2352.0
('NYU Hospitals Center', [40.7519, -73.9768]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7519, -73.9768]): 0.0
('Lenox Hill Hospital', [40.7519, -73.9768]): 0.0
('Flushing Hospital Medical Center', [40.7928, -73.7767]): 0.0
('Calvary Hospital Inc', [40.7928, -73.7767]): 6559.0
('New York Hospital Medical Center   of Queens', [40.7928, -73.7767]): 0.0
('Queens Hospital Center', [40.7928, -73.7767]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7494, -73.9758]): 0.0
('Bellevue Hospital Center', [40.7494, -73.9758]): 0.0
('Hospital for Special Surgery', [40.7494, -73.9758]): 0.0
('NYU Hospitals Center', [40.7494, -73.9758]): 192.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7494, -73.9758]): 0.0
('Lenox Hill Hospital', [40.7494, -73.9758]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7515, -73.9905]): 0.0
('Bellevue Hospital Center', [40.7515, -73.9905]): 0.0
('Hospital for Special Surgery', [40.7515, -73.9905]): 477.0
('NYU Hospitals Center', [40.7515, -73.9905]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7515, -73.9905]): 0.0
('Lenox Hill Hospital', [40.7515, -73.9905]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7547, -73.9766]): 0.0
('Bellevue Hospital Center', [40.7547, -73.9766]): 0.0
('Hospital for Special Surgery', [40.7547, -73.9766]): 591.0
('NYU Hospitals Center', [40.7547, -73.9766]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7547, -73.9766]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7583, -73.9735]): 0.0
('Bellevue Hospital Center', [40.7583, -73.9735]): 0.0
('Hospital for Special Surgery', [40.7583, -73.9735]): 416.0
('NYU Hospitals Center', [40.7583, -73.9735]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7583, -73.9735]): 0.0
('Lenox Hill Hospital', [40.7583, -73.9735]): 0.0
('Mount Sinai Hospital', [40.778, -73.9884]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.778, -73.9884]): 0.0
('Hospital for Special Surgery', [40.778, -73.9884]): 3873.0
('Memorial Hospital for Cancer and Allied Diseases', [40.778, -73.9884]): 0.0
('Lenox Hill Hospital', [40.778, -73.9884]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7628, -73.9785]): 0.0
('Bellevue Hospital Center', [40.7628, -73.9785]): 0.0
('Hospital for Special Surgery', [40.7628, -73.9785]): 483.0
('NYU Hospitals Center', [40.7628, -73.9785]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7628, -73.9785]): 0.0
('Lenox Hill Hospital', [40.7628, -73.9785]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7564, -73.9748]): 0.0
('Bellevue Hospital Center', [40.7564, -73.9748]): 0.0
('Hospital for Special Surgery', [40.7564, -73.9748]): 188.0
('NYU Hospitals Center', [40.7564, -73.9748]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7564, -73.9748]): 0.0
('Lenox Hill Hospital', [40.7564, -73.9748]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7664, -73.9827]): 0.0
('Hospital for Special Surgery', [40.7664, -73.9827]): 537.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7664, -73.9827]): 0.0
('Lenox Hill Hospital', [40.7664, -73.9827]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7553, -73.9761]): 0.0
('Bellevue Hospital Center', [40.7553, -73.9761]): 0.0
('Hospital for Special Surgery', [40.7553, -73.9761]): 110.0
('NYU Hospitals Center', [40.7553, -73.9761]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7553, -73.9761]): 0.0
('Brooklyn Hospital Center - Downtown Campus', [40.7127, -74.0078]): 0.0
('Bellevue Hospital Center', [40.7127, -74.0078]): 0.0
('Long Island College Hospital', [40.7127, -74.0078]): 255.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7641, -73.9735]): 0.0
('Hospital for Special Surgery', [40.7641, -73.9735]): 1313.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7641, -73.9735]): 0.0
('Lenox Hill Hospital', [40.7641, -73.9735]): 0.0
('University Hospital of Brooklyn', [40.6451, -73.945]): 337.0
('Kings County Hospital Center', [40.6451, -73.945]): 0.0
('Beth Israel Med Center-Kings Hwy Div', [40.6451, -73.945]): 0.0
('Kingsbrook Jewish Medical Center', [40.6451, -73.945]): 0.0
('Brooklyn Hospital Center - Downtown Campus', [40.7146, -74.015]): 0.0
('Bellevue Hospital Center', [40.7146, -74.015]): 0.0
('Long Island College Hospital', [40.7146, -74.015]): 2494.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.749, -73.9865]): 0.0
('Bellevue Hospital Center', [40.749, -73.9865]): 0.0
('NYU Hospitals Center', [40.749, -73.9865]): 1493.0
('Memorial Hospital for Cancer and Allied Diseases', [40.749, -73.9865]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7593, -73.9798]): 0.0
('Bellevue Hospital Center', [40.7593, -73.9798]): 0.0
('Hospital for Special Surgery', [40.7593, -73.9798]): 2208.0
('NYU Hospitals Center', [40.7593, -73.9798]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7593, -73.9798]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7611, -73.968]): 0.0
('Hospital for Special Surgery', [40.7611, -73.968]): 149.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7611, -73.968]): 0.0
('Lenox Hill Hospital', [40.7611, -73.968]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7699, -73.9511]): 0.0
('Hospital for Special Surgery', [40.7699, -73.9511]): 1657.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7699, -73.9511]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7454, -73.9575]): 0.0
('Bellevue Hospital Center', [40.7454, -73.9575]): 0.0
('Hospital for Special Surgery', [40.7454, -73.9575]): 2665.0
('NYU Hospitals Center', [40.7454, -73.9575]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7454, -73.9575]): 0.0
('Brookdale Hospital Medical Center', [40.6514, -73.8708]): 0.0
('University Hospital of Brooklyn', [40.6514, -73.8708]): 0.0
('Kings County Hospital Center', [40.6514, -73.8708]): 0.0
('Kingsbrook Jewish Medical Center', [40.6514, -73.8708]): 365.0
('University Hospital of Brooklyn', [40.6451, -73.945]): 401.0
('Kings County Hospital Center', [40.6451, -73.945]): 0.0
('Beth Israel Med Center-Kings Hwy Div', [40.6451, -73.945]): 0.0
('Kingsbrook Jewish Medical Center', [40.6451, -73.945]): 0.0
('Mount Sinai Hospital', [40.7808, -73.9772]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7808, -73.9772]): 0.0
('Hospital for Special Surgery', [40.7808, -73.9772]): 0.0
('Metropolitan Hospital Center', [40.7808, -73.9772]): 202.0
('NYU Hospitals Center', [40.7808, -73.9772]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7808, -73.9772]): 0.0
('Lenox Hill Hospital', [40.7808, -73.9772]): 0.0
('Mount Sinai Hospital', [40.8111, -73.9642]): 0.0
('Lincoln Medical & Mental Health Center', [40.8111, -73.9642]): 0.0
('Harlem Hospital Center', [40.8111, -73.9642]): 147.0
('Lenox Hill Hospital', [40.8111, -73.9642]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7506, -73.9894]): 0.0
('Bellevue Hospital Center', [40.7506, -73.9894]): 0.0
('Hospital for Special Surgery', [40.7506, -73.9894]): 585.0
('NYU Hospitals Center', [40.7506, -73.9894]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7506, -73.9894]): 0.0
('Lenox Hill Hospital', [40.7506, -73.9894]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7526, -73.9755]): 0.0
('Bellevue Hospital Center', [40.7526, -73.9755]): 0.0
('NYU Hospitals Center', [40.7526, -73.9755]): 444.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7526, -73.9755]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7517, -73.9752]): 0.0
('Bellevue Hospital Center', [40.7517, -73.9752]): 0.0
('NYU Hospitals Center', [40.7517, -73.9752]): 277.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7517, -73.9752]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7543, -73.9796]): 0.0
('Bellevue Hospital Center', [40.7543, -73.9796]): 0.0
('Hospital for Special Surgery', [40.7543, -73.9796]): 131.0
('NYU Hospitals Center', [40.7543, -73.9796]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7543, -73.9796]): 0.0
('Lenox Hill Hospital', [40.7543, -73.9796]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7518, -73.9922]): 0.0
('Bellevue Hospital Center', [40.7518, -73.9922]): 0.0
('Hospital for Special Surgery', [40.7518, -73.9922]): 232.0
('NYU Hospitals Center', [40.7518, -73.9922]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7518, -73.9922]): 0.0
('Lenox Hill Hospital', [40.7518, -73.9922]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7634, -73.974]): 0.0
('Hospital for Special Surgery', [40.7634, -73.974]): 147.0
('NYU Hospitals Center', [40.7634, -73.974]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7634, -73.974]): 0.0
('Mount Sinai Hospital', [40.7808, -73.9772]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7808, -73.9772]): 0.0
('Hospital for Special Surgery', [40.7808, -73.9772]): 0.0
('Metropolitan Hospital Center', [40.7808, -73.9772]): 252.0
('NYU Hospitals Center', [40.7808, -73.9772]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7808, -73.9772]): 0.0
('Lenox Hill Hospital', [40.7808, -73.9772]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7556, -73.9789]): 0.0
('Bellevue Hospital Center', [40.7556, -73.9789]): 0.0
('NYU Hospitals Center', [40.7556, -73.9789]): 157.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7556, -73.9789]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7589, -73.973]): 0.0
('NYU Hospitals Center', [40.7589, -73.973]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7589, -73.973]): 130.0
('Montefiore Medical Center - Henry & Lucy Moses Div', [40.9045, -73.8073]): 0.0
('Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div', [40.9045, -73.8073]): 0.0
('Calvary Hospital Inc', [40.9045, -73.8073]): 155.0
('Jacobi Medical Center', [40.9045, -73.8073]): 0.0
('North Central Bronx Hospital', [40.9045, -73.8073]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7603, -73.9762]): 0.0
('Bellevue Hospital Center', [40.7603, -73.9762]): 0.0
('Hospital for Special Surgery', [40.7603, -73.9762]): 1067.0
('NYU Hospitals Center', [40.7603, -73.9762]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7603, -73.9762]): 0.0
('Lenox Hill Hospital', [40.7603, -73.9762]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7558, -73.9753]): 0.0
('Bellevue Hospital Center', [40.7558, -73.9753]): 0.0
('Hospital for Special Surgery', [40.7558, -73.9753]): 682.0
('NYU Hospitals Center', [40.7558, -73.9753]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7558, -73.9753]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7549, -73.975]): 0.0
('Bellevue Hospital Center', [40.7549, -73.975]): 0.0
('Hospital for Special Surgery', [40.7549, -73.975]): 256.0
('NYU Hospitals Center', [40.7549, -73.975]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7549, -73.975]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.754, -73.9808]): 0.0
('Bellevue Hospital Center', [40.754, -73.9808]): 0.0
('Hospital for Special Surgery', [40.754, -73.9808]): 203.0
('NYU Hospitals Center', [40.754, -73.9808]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.754, -73.9808]): 0.0
('Lenox Hill Hospital', [40.754, -73.9808]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7592, -73.9778]): 0.0
('Bellevue Hospital Center', [40.7592, -73.9778]): 0.0
('Hospital for Special Surgery', [40.7592, -73.9778]): 1330.0
('NYU Hospitals Center', [40.7592, -73.9778]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7592, -73.9778]): 0.0
('Lenox Hill Hospital', [40.7592, -73.9778]): 0.0
('Mount Sinai Hospital', [40.7808, -73.9772]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7808, -73.9772]): 0.0
('Hospital for Special Surgery', [40.7808, -73.9772]): 0.0
('Metropolitan Hospital Center', [40.7808, -73.9772]): 56.0
('NYU Hospitals Center', [40.7808, -73.9772]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7808, -73.9772]): 0.0
('Lenox Hill Hospital', [40.7808, -73.9772]): 0.0
('Brooklyn Hospital Center - Downtown Campus', [40.7086, -74.0087]): 0.0
('Bellevue Hospital Center', [40.7086, -74.0087]): 0.0
('Long Island College Hospital', [40.7086, -74.0087]): 32.0
('Flushing Hospital Medical Center', [40.7721, -73.8735]): 0.0
('New York Hospital Medical Center   of Queens', [40.7721, -73.8735]): 49.0
('Elmhurst Hospital Center', [40.7721, -73.8735]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7721, -73.8735]): 0.0
('Hospital for Special Surgery', [40.7721, -73.8735]): 0.0
('Metropolitan Hospital Center', [40.7721, -73.8735]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7721, -73.8735]): 0.0
('Lenox Hill Hospital', [40.7721, -73.8735]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7546, -73.9762]): 0.0
('Bellevue Hospital Center', [40.7546, -73.9762]): 0.0
('Hospital for Special Surgery', [40.7546, -73.9762]): 10.0
('NYU Hospitals Center', [40.7546, -73.9762]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7546, -73.9762]): 0.0
('New York Presbyterian Hospital - New York Weill Cornell Center', [40.7543, -73.9798]): 0.0
('Bellevue Hospital Center', [40.7543, -73.9798]): 0.0
('Hospital for Special Surgery', [40.7543, -73.9798]): 1.0
('NYU Hospitals Center', [40.7543, -73.9798]): 0.0
('Memorial Hospital for Cancer and Allied Diseases', [40.7543, -73.9798]): 0.0
('Lenox Hill Hospital', [40.7543, -73.9798]): 0.0
('Brooklyn Hospital Center - Downtown Campus', [40.7143, -74.006]): 0.0
('Bellevue Hospital Center', [40.7143, -74.006]): 0.0
('Long Island College Hospital', [40.7143, -74.006]): 3.0
('NYU Hospitals Center', [40.7143, -74.006]): 0.0
Richmond University Medical Center: 638258.0
Brookdale Hospital Medical Center: 888587.0
Mount Sinai Hospital: -0.0
Maimonides Medical Center: 99425.0
New York Community Hospital of     Brooklyn: 306580.0
Woodhull Medical & Mental Health Center: 535580.0
Brooklyn Hospital Center - Downtown Campus: 496358.0
Montefiore Medical Center - Henry & Lucy Moses Div: -0.0
New York Methodist Hospital: 119899.0
University Hospital of Brooklyn: 180116.0
Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div: -0.0
Flushing Hospital Medical Center: 457850.0
Calvary Hospital Inc: 2128267.0
Lincoln Medical & Mental Health Center: 1883327.0
Staten Island University Hosp-North: 98966.0
Interfaith Medical Center: 1761085.0
Coney Island Hospital: -0.0
New York Hospital Medical Center   of Queens: 851684.0
Elmhurst Hospital Center: 565587.0
Staten Island University Hosp-South: 308275.0
New York Presbyterian Hospital - New York Weill Cornell Center: -0.0
Queens Hospital Center: 306597.0
Bellevue Hospital Center: 112349.0
Jacobi Medical Center: -0.0
Harlem Hospital Center: 806880.0
Long Island College Hospital: 1799219.0
Kings County Hospital Center: -0.0
Wyckoff Heights Medical Center: 547676.0
North Central Bronx Hospital: 1017013.0
Hospital for Special Surgery: 1796049.0
New York Presbyterian Hospital - Allen Pavilion: 1224364.0
St Johns Episcopal Hospital So Shore: 665241.0
Beth Israel Med Center-Kings Hwy Div: 2191581.0
Metropolitan Hospital Center: 1377714.0
NYU Hospitals Center: 369970.0
Memorial Hospital for Cancer and Allied Diseases: 130.0
Lenox Hill Hospital: -0.0
Kingsbrook Jewish Medical Center: 501450.0
New York Presbyterian Hospital - Columbia Presbyterian Center: 211657.0
Jamaica Hospital Medical Center: 765108.0
